"Project_category","Species","SampleID","sampleID","Other_ID","Project","Model","Groups","Drug","Drug_batch","Dosage","Dosage_unit","Gender","Birth_date","Arrival_date","Arrival_age_week","Collection_date","Age_week","Strain","Cage_num","Source","Feed_site","Batch1","Comment","Time_Point","Bacteria_16s","X16s_lab","Metagenome","Metagenome_lab","Metabolism","Metabolism_lab","Immunity","Path"
"GV009","mice","X14336","14336","14336","ONC-2019-LZ-009","MMTV","","GV009",NA,"125","mpk","Female",NA,NA,5,"2019/6/12",NA,"FVB","7","CharlesRiver","Pengli","ONC-2019-LZ-009_MJ20190627044ONC2019LZ009_MJ-M-20190701062_30samples","",NA,"y","Meiji","","","","",NA,NA
"GV009","mice","X14337","14337","14337","ONC-2019-LZ-009","MMTV","","GV009",NA,"125","mpk","Female",NA,NA,5,"2019/6/12",NA,"FVB","7","CharlesRiver","Pengli","ONC-2019-LZ-009_MJ20190627044ONC2019LZ009_MJ-M-20190701062_30samples","",NA,"y","Meiji","","","","",NA,NA
"GV009","mice","X14338","14338","14338","ONC-2019-LZ-009","MMTV","","GV009",NA,"125","mpk","Female",NA,NA,5,"2019/6/12",NA,"FVB","7","CharlesRiver","Pengli","ONC-2019-LZ-009_MJ20190627044ONC2019LZ009_MJ-M-20190701062_30samples","",NA,"y","Meiji","","","","",NA,NA
"GV009","mice","X14339","14339","14339","ONC-2019-LZ-009","MMTV","","GV009",NA,"125","mpk","Female",NA,NA,5,"2019/6/12",NA,"FVB","7","CharlesRiver","Pengli","ONC-2019-LZ-009_MJ20190627044ONC2019LZ009_MJ-M-20190701062_30samples","",NA,"y","Meiji","","","","",NA,NA
"GV009","mice","X14340","14340","14340","ONC-2019-LZ-009","MMTV","","GV009",NA,"125","mpk","Female",NA,NA,5,"2019/6/12",NA,"FVB","7","CharlesRiver","Pengli","ONC-2019-LZ-009_MJ20190627044ONC2019LZ009_MJ-M-20190701062_30samples","",NA,"y","Meiji","","","","",NA,NA
"GV009","mice","X14346","14346","14346","ONC-2019-LZ-009","MMTV","","Vehicle",NA,"0","mpk","Female",NA,NA,5,"2019/6/12",NA,"FVB","2","CharlesRiver","Pengli","ONC-2019-LZ-009_MJ20190627044ONC2019LZ009_MJ-M-20190701062_30samples","",NA,"y","Meiji","","","","",NA,NA
"GV009","mice","X14347","14347","14347","ONC-2019-LZ-009","MMTV","","Vehicle",NA,"0","mpk","Female",NA,NA,5,"2019/6/12",NA,"FVB","2","CharlesRiver","Pengli","ONC-2019-LZ-009_MJ20190627044ONC2019LZ009_MJ-M-20190701062_30samples","",NA,"y","Meiji","","","","",NA,NA
"GV009","mice","X14348","14348","14348","ONC-2019-LZ-009","MMTV","","Vehicle",NA,"0","mpk","Female",NA,NA,5,"2019/6/12",NA,"FVB","2","CharlesRiver","Pengli","ONC-2019-LZ-009_MJ20190627044ONC2019LZ009_MJ-M-20190701062_30samples","",NA,"y","Meiji","","","","",NA,NA
"GV009","mice","X14349","14349","14349","ONC-2019-LZ-009","MMTV","","Vehicle",NA,"0","mpk","Female",NA,NA,5,"2019/6/12",NA,"FVB","2","CharlesRiver","Pengli","ONC-2019-LZ-009_MJ20190627044ONC2019LZ009_MJ-M-20190701062_30samples","",NA,"y","Meiji","","","","",NA,NA
"GV009","mice","X14350","14350","14350","ONC-2019-LZ-009","MMTV","","Vehicle",NA,"0","mpk","Female",NA,NA,5,"2019/6/12",NA,"FVB","2","CharlesRiver","Pengli","ONC-2019-LZ-009_MJ20190627044ONC2019LZ009_MJ-M-20190701062_30samples","",NA,"y","Meiji","","","","",NA,NA
"GV009","mice","X14131","14131","14131","ONC-2019-LZ-010","SP20","","GV009",NA,"1000","mpk","Female",NA,NA,4,"2019/6/12",NA,"BALB/c","12","Lingchang","Pengli","ONC-2019-LZ-010_MJ20190627044_MJ-M-20190701061_40samples-20190716","",NA,"y","Meiji","","","","",NA,NA
"GV009","mice","X14132","14132","14132","ONC-2019-LZ-010","SP20","","GV009",NA,"1000","mpk","Female",NA,NA,4,"2019/6/12",NA,"BALB/c","12","Lingchang","Pengli","ONC-2019-LZ-010_MJ20190627044_MJ-M-20190701061_40samples-20190716","",NA,"y","Meiji","","","","",NA,NA
"GV009","mice","X14133","14133","14133","ONC-2019-LZ-010","SP20","","GV009",NA,"1000","mpk","Female",NA,NA,4,"2019/6/12",NA,"BALB/c","12","Lingchang","Pengli","ONC-2019-LZ-010_MJ20190627044_MJ-M-20190701061_40samples-20190716","",NA,"y","Meiji","","","","",NA,NA
"GV009","mice","X14134","14134","14134","ONC-2019-LZ-010","SP20","","GV009",NA,"1000","mpk","Female",NA,NA,4,"2019/6/12",NA,"BALB/c","12","Lingchang","Pengli","ONC-2019-LZ-010_MJ20190627044_MJ-M-20190701061_40samples-20190716","",NA,"y","Meiji","","","","",NA,NA
"GV009","mice","X14135","14135","14135","ONC-2019-LZ-010","SP20","","GV009",NA,"1000","mpk","Female",NA,NA,4,"2019/6/12",NA,"BALB/c","12","Lingchang","Pengli","ONC-2019-LZ-010_MJ20190627044_MJ-M-20190701061_40samples-20190716","",NA,"y","Meiji","","","","",NA,NA
"GV009","mice","X14136","14136","14136","ONC-2019-LZ-010","SP20","","GV009",NA,"1000","mpk","Female",NA,NA,4,"2019/6/12",NA,"BALB/c","11","Lingchang","Pengli","ONC-2019-LZ-010_MJ20190627044_MJ-M-20190701061_40samples-20190716","",NA,"y","Meiji","","","","",NA,NA
"GV009","mice","X14137","14137","14137","ONC-2019-LZ-010","SP20","","GV009",NA,"1000","mpk","Female",NA,NA,4,"2019/6/12",NA,"BALB/c","11","Lingchang","Pengli","ONC-2019-LZ-010_MJ20190627044_MJ-M-20190701061_40samples-20190716","",NA,"y","Meiji","","","","",NA,NA
"GV009","mice","X14138","14138","14138","ONC-2019-LZ-010","SP20","","GV009",NA,"1000","mpk","Female",NA,NA,4,"2019/6/12",NA,"BALB/c","11","Lingchang","Pengli","ONC-2019-LZ-010_MJ20190627044_MJ-M-20190701061_40samples-20190716","",NA,"y","Meiji","","","","",NA,NA
"GV009","mice","X14139","14139","14139","ONC-2019-LZ-010","SP20","","GV009",NA,"1000","mpk","Female",NA,NA,4,"2019/6/12",NA,"BALB/c","11","Lingchang","Pengli","ONC-2019-LZ-010_MJ20190627044_MJ-M-20190701061_40samples-20190716","",NA,"y","Meiji","","","","",NA,NA
"GV009","mice","X14140","14140","14140","ONC-2019-LZ-010","SP20","","GV009",NA,"1000","mpk","Female",NA,NA,4,"2019/6/12",NA,"BALB/c","11","Lingchang","Pengli","ONC-2019-LZ-010_MJ20190627044_MJ-M-20190701061_40samples-20190716","",NA,"y","Meiji","","","","",NA,NA
"GV009","mice","X14226","14226","14226","ONC-2019-LZ-010","SP20","","GV009",NA,"125","mpk","Female",NA,NA,4,"2019/6/12",NA,"BALB/c","8","Lingchang","Pengli","ONC-2019-LZ-010_MJ20190627044_MJ-M-20190701061_40samples-20190716","",NA,"y","Meiji","","","","",NA,NA
"GV009","mice","X14227","14227","14227","ONC-2019-LZ-010","SP20","","GV009",NA,"125","mpk","Female",NA,NA,4,"2019/6/12",NA,"BALB/c","8","Lingchang","Pengli","ONC-2019-LZ-010_MJ20190627044_MJ-M-20190701061_40samples-20190716","",NA,"y","Meiji","","","","",NA,NA
"GV009","mice","X14228","14228","14228","ONC-2019-LZ-010","SP20","","GV009",NA,"125","mpk","Female",NA,NA,4,"2019/6/12",NA,"BALB/c","8","Lingchang","Pengli","ONC-2019-LZ-010_MJ20190627044_MJ-M-20190701061_40samples-20190716","",NA,"y","Meiji","","","","",NA,NA
"GV009","mice","X14229","14229","14229","ONC-2019-LZ-010","SP20","","GV009",NA,"125","mpk","Female",NA,NA,4,"2019/6/12",NA,"BALB/c","8","Lingchang","Pengli","ONC-2019-LZ-010_MJ20190627044_MJ-M-20190701061_40samples-20190716","",NA,"y","Meiji","","","","",NA,NA
"GV009","mice","X14230","14230","14230","ONC-2019-LZ-010","SP20","","GV009",NA,"125","mpk","Female",NA,NA,4,"2019/6/12",NA,"BALB/c","8","Lingchang","Pengli","ONC-2019-LZ-010_MJ20190627044_MJ-M-20190701061_40samples-20190716","",NA,"y","Meiji","","","","",NA,NA
"GV009","mice","X14231","14231","14231","ONC-2019-LZ-010","SP20","","GV009",NA,"125","mpk","Female",NA,NA,4,"2019/6/12",NA,"BALB/c","7","Lingchang","Pengli","ONC-2019-LZ-010_MJ20190627044_MJ-M-20190701061_40samples-20190716","",NA,"y","Meiji","","","","",NA,NA
"GV009","mice","X14232","14232","14232","ONC-2019-LZ-010","SP20","","GV009",NA,"125","mpk","Female",NA,NA,4,"2019/6/12",NA,"BALB/c","7","Lingchang","Pengli","ONC-2019-LZ-010_MJ20190627044_MJ-M-20190701061_40samples-20190716","",NA,"y","Meiji","","","","",NA,NA
"GV009","mice","X14233","14233","14233","ONC-2019-LZ-010","SP20","","GV009",NA,"125","mpk","Female",NA,NA,4,"2019/6/12",NA,"BALB/c","7","Lingchang","Pengli","ONC-2019-LZ-010_MJ20190627044_MJ-M-20190701061_40samples-20190716","",NA,"y","Meiji","","","","",NA,NA
"GV009","mice","X14234","14234","14234","ONC-2019-LZ-010","SP20","","GV009",NA,"125","mpk","Female",NA,NA,4,"2019/6/12",NA,"BALB/c","7","Lingchang","Pengli","ONC-2019-LZ-010_MJ20190627044_MJ-M-20190701061_40samples-20190716","",NA,"y","Meiji","","","","",NA,NA
"GV009","mice","X14235","14235","14235","ONC-2019-LZ-010","SP20","","GV009",NA,"125","mpk","Female",NA,NA,4,"2019/6/12",NA,"BALB/c","7","Lingchang","Pengli","ONC-2019-LZ-010_MJ20190627044_MJ-M-20190701061_40samples-20190716","",NA,"y","Meiji","","","","",NA,NA
"GV009","mice","X14236","14236","14236","ONC-2019-LZ-010","SP20","","GV007",NA,"125","mpk","Female",NA,NA,4,"2019/6/12",NA,"BALB/c","4","Lingchang","Pengli","ONC-2019-LZ-010_MJ20190627044_MJ-M-20190701061_40samples-20190716","",NA,"y","Meiji","","","","",NA,NA
"GV009","mice","X14237","14237","14237","ONC-2019-LZ-010","SP20","","GV007",NA,"125","mpk","Female",NA,NA,4,"2019/6/12",NA,"BALB/c","4","Lingchang","Pengli","ONC-2019-LZ-010_MJ20190627044_MJ-M-20190701061_40samples-20190716","",NA,"y","Meiji","","","","",NA,NA
"GV009","mice","X14238","14238","14238","ONC-2019-LZ-010","SP20","","GV007",NA,"125","mpk","Female",NA,NA,4,"2019/6/12",NA,"BALB/c","4","Lingchang","Pengli","ONC-2019-LZ-010_MJ20190627044_MJ-M-20190701061_40samples-20190716","",NA,"y","Meiji","","","","",NA,NA
"GV009","mice","X14239","14239","14239","ONC-2019-LZ-010","SP20","","GV007",NA,"125","mpk","Female",NA,NA,4,"2019/6/12",NA,"BALB/c","4","Lingchang","Pengli","ONC-2019-LZ-010_MJ20190627044_MJ-M-20190701061_40samples-20190716","",NA,"y","Meiji","","","","",NA,NA
"GV009","mice","X14240","14240","14240","ONC-2019-LZ-010","SP20","","GV007",NA,"125","mpk","Female",NA,NA,4,"2019/6/12",NA,"BALB/c","4","Lingchang","Pengli","ONC-2019-LZ-010_MJ20190627044_MJ-M-20190701061_40samples-20190716","",NA,"y","Meiji","","","","",NA,NA
"GV009","mice","X14241","14241","14241","ONC-2019-LZ-010","SP20","","GV007",NA,"125","mpk","Female",NA,NA,4,"2019/6/12",NA,"BALB/c","3","Lingchang","Pengli","ONC-2019-LZ-010_MJ20190627044_MJ-M-20190701061_40samples-20190716","",NA,"y","Meiji","","","","",NA,NA
"GV009","mice","X14242","14242","14242","ONC-2019-LZ-010","SP20","","GV007",NA,"125","mpk","Female",NA,NA,4,"2019/6/12",NA,"BALB/c","3","Lingchang","Pengli","ONC-2019-LZ-010_MJ20190627044_MJ-M-20190701061_40samples-20190716","",NA,"y","Meiji","","","","",NA,NA
"GV009","mice","X14243","14243","14243","ONC-2019-LZ-010","SP20","","GV007",NA,"125","mpk","Female",NA,NA,4,"2019/6/12",NA,"BALB/c","3","Lingchang","Pengli","ONC-2019-LZ-010_MJ20190627044_MJ-M-20190701061_40samples-20190716","",NA,"y","Meiji","","","","",NA,NA
"GV009","mice","X14244","14244","14244","ONC-2019-LZ-010","SP20","","GV007",NA,"125","mpk","Female",NA,NA,4,"2019/6/12",NA,"BALB/c","3","Lingchang","Pengli","ONC-2019-LZ-010_MJ20190627044_MJ-M-20190701061_40samples-20190716","",NA,"y","Meiji","","","","",NA,NA
"GV009","mice","X14245","14245","14245","ONC-2019-LZ-010","SP20","","GV007",NA,"125","mpk","Female",NA,NA,4,"2019/6/12",NA,"BALB/c","3","Lingchang","Pengli","ONC-2019-LZ-010_MJ20190627044_MJ-M-20190701061_40samples-20190716","",NA,"y","Meiji","","","","",NA,NA
"GV009","mice","X14356","14356","14356","ONC-2019-LZ-010","SP20","","Vehicle",NA,"0","mpk","Female",NA,NA,4,"2019/6/12",NA,"BALB/c","2","Lingchang","Pengli","ONC-2019-LZ-010_MJ20190627044_MJ-M-20190701061_40samples-20190716","",NA,"y","Meiji","","","","",NA,NA
"GV009","mice","X14357","14357","14357","ONC-2019-LZ-010","SP20","","Vehicle",NA,"0","mpk","Female",NA,NA,4,"2019/6/12",NA,"BALB/c","2","Lingchang","Pengli","ONC-2019-LZ-010_MJ20190627044_MJ-M-20190701061_40samples-20190716","",NA,"y","Meiji","","","","",NA,NA
"GV009","mice","X14358","14358","14358","ONC-2019-LZ-010","SP20","","Vehicle",NA,"0","mpk","Female",NA,NA,4,"2019/6/12",NA,"BALB/c","2","Lingchang","Pengli","ONC-2019-LZ-010_MJ20190627044_MJ-M-20190701061_40samples-20190716","",NA,"y","Meiji","","","","",NA,NA
"GV009","mice","X14359","14359","14359","ONC-2019-LZ-010","SP20","","Vehicle",NA,"0","mpk","Female",NA,NA,4,"2019/6/12",NA,"BALB/c","2","Lingchang","Pengli","ONC-2019-LZ-010_MJ20190627044_MJ-M-20190701061_40samples-20190716","",NA,"y","Meiji","","","","",NA,NA
"GV009","mice","X14360","14360","14360","ONC-2019-LZ-010","SP20","","Vehicle",NA,"0","mpk","Female",NA,NA,4,"2019/6/12",NA,"BALB/c","2","Lingchang","Pengli","ONC-2019-LZ-010_MJ20190627044_MJ-M-20190701061_40samples-20190716","",NA,"y","Meiji","","","","",NA,NA
"GV009","mice","X14361","14361","14361","ONC-2019-LZ-010","SP20","","Vehicle",NA,"0","mpk","Female",NA,NA,4,"2019/6/12",NA,"BALB/c","1","Lingchang","Pengli","ONC-2019-LZ-010_MJ20190627044_MJ-M-20190701061_40samples-20190716","",NA,"y","Meiji","","","","",NA,NA
"GV009","mice","X14362","14362","14362","ONC-2019-LZ-010","SP20","","Vehicle",NA,"0","mpk","Female",NA,NA,4,"2019/6/12",NA,"BALB/c","1","Lingchang","Pengli","ONC-2019-LZ-010_MJ20190627044_MJ-M-20190701061_40samples-20190716","",NA,"y","Meiji","","","","",NA,NA
"GV009","mice","X14363","14363","14363","ONC-2019-LZ-010","SP20","","Vehicle",NA,"0","mpk","Female",NA,NA,4,"2019/6/12",NA,"BALB/c","1","Lingchang","Pengli","ONC-2019-LZ-010_MJ20190627044_MJ-M-20190701061_40samples-20190716","",NA,"y","Meiji","","","","",NA,NA
"GV009","mice","X14364","14364","14364","ONC-2019-LZ-010","SP20","","Vehicle",NA,"0","mpk","Female",NA,NA,4,"2019/6/12",NA,"BALB/c","1","Lingchang","Pengli","ONC-2019-LZ-010_MJ20190627044_MJ-M-20190701061_40samples-20190716","",NA,"y","Meiji","","","","",NA,NA
"GV009","mice","X14365","14365","14365","ONC-2019-LZ-010","SP20","","Vehicle",NA,"0","mpk","Female",NA,NA,4,"2019/6/12",NA,"BALB/c","1","Lingchang","Pengli","ONC-2019-LZ-010_MJ20190627044_MJ-M-20190701061_40samples-20190716","",NA,"y","Meiji","","","","",NA,NA
"GV009","mice","X15600","15600","15600","ONC-2019-LZ-023","Hepa1_6_4_2","","Vehicle",NA,"0","mpk","Female",NA,NA,5,"2019/9/19",NA,"C57BL/6","2","Lingchang","Pengli","ONC-2019-LZ-023_MJ20190627044_MJ-M-20191008048_97samples","原来的细胞系名称为Hepa1_6_4_2_11，后更改为Hepa1_6_4_2",NA,"y","Meiji","","","","",NA,NA
"GV009","mice","X15601","15601","15601","ONC-2019-LZ-023","Hepa1_6_4_2","","Vehicle",NA,"0","mpk","Female",NA,NA,5,"2019/9/19",NA,"C57BL/6","2","Lingchang","Pengli","ONC-2019-LZ-023_MJ20190627044_MJ-M-20191008048_97samples","原来的细胞系名称为Hepa1_6_4_2_11，后更改为Hepa1_6_4_2",NA,"y","Meiji","","","","",NA,NA
"GV009","mice","X15602","15602","15602","ONC-2019-LZ-023","Hepa1_6_4_2","","Vehicle",NA,"0","mpk","Female",NA,NA,5,"2019/9/19",NA,"C57BL/6","2","Lingchang","Pengli","ONC-2019-LZ-023_MJ20190627044_MJ-M-20191008048_97samples","原来的细胞系名称为Hepa1_6_4_2_11，后更改为Hepa1_6_4_2",NA,"y","Meiji","","","","",NA,NA
"GV009","mice","X15603","15603","15603","ONC-2019-LZ-023","Hepa1_6_4_2","","Vehicle",NA,"0","mpk","Female",NA,NA,5,"2019/9/19",NA,"C57BL/6","2","Lingchang","Pengli","ONC-2019-LZ-023_MJ20190627044_MJ-M-20191008048_97samples","原来的细胞系名称为Hepa1_6_4_2_11，后更改为Hepa1_6_4_2",NA,"y","Meiji","","","","",NA,NA
"GV009","mice","X15604","15604","15604","ONC-2019-LZ-023","Hepa1_6_4_2","","Vehicle",NA,"0","mpk","Female",NA,NA,5,"2019/9/19",NA,"C57BL/6","2","Lingchang","Pengli","ONC-2019-LZ-023_MJ20190627044_MJ-M-20191008048_97samples","原来的细胞系名称为Hepa1_6_4_2_11，后更改为Hepa1_6_4_2",NA,"y","Meiji","","","","",NA,NA
"GV009","mice","X15605","15605","15605","ONC-2019-LZ-023","Hepa1_6_4_2","","Vehicle",NA,"0","mpk","Female",NA,NA,5,"2019/9/19",NA,"C57BL/6","1","Lingchang","Pengli","ONC-2019-LZ-023_MJ20190627044_MJ-M-20191008048_97samples","原来的细胞系名称为Hepa1_6_4_2_11，后更改为Hepa1_6_4_2",NA,"y","Meiji","","","","",NA,NA
"GV009","mice","X15606","15606","15606","ONC-2019-LZ-023","Hepa1_6_4_2","","Vehicle",NA,"0","mpk","Female",NA,NA,5,"2019/9/19",NA,"C57BL/6","1","Lingchang","Pengli","ONC-2019-LZ-023_MJ20190627044_MJ-M-20191008048_97samples","原来的细胞系名称为Hepa1_6_4_2_11，后更改为Hepa1_6_4_2",NA,"y","Meiji","","","","",NA,NA
"GV009","mice","X15607","15607","15607","ONC-2019-LZ-023","Hepa1_6_4_2","","Vehicle",NA,"0","mpk","Female",NA,NA,5,"2019/9/19",NA,"C57BL/6","1","Lingchang","Pengli","ONC-2019-LZ-023_MJ20190627044_MJ-M-20191008048_97samples","原来的细胞系名称为Hepa1_6_4_2_11，后更改为Hepa1_6_4_2",NA,"y","Meiji","","","","",NA,NA
"GV009","mice","X15608","15608","15608","ONC-2019-LZ-023","Hepa1_6_4_2","","Vehicle",NA,"0","mpk","Female",NA,NA,5,"2019/9/19",NA,"C57BL/6","1","Lingchang","Pengli","ONC-2019-LZ-023_MJ20190627044_MJ-M-20191008048_97samples","原来的细胞系名称为Hepa1_6_4_2_11，后更改为Hepa1_6_4_2",NA,"y","Meiji","","","","",NA,NA
"GV009","mice","X15609","15609","15609","ONC-2019-LZ-023","Hepa1_6_4_2","","GV007",NA,"31.25","mpk","Female",NA,NA,5,"2019/9/19",NA,"C57BL/6","3","Lingchang","Pengli","ONC-2019-LZ-023_MJ20190627044_MJ-M-20191008048_97samples","原来的细胞系名称为Hepa1_6_4_2_11，后更改为Hepa1_6_4_2",NA,"y","Meiji","","","","",NA,NA
"GV009","mice","X15610","15610","15610","ONC-2019-LZ-023","Hepa1_6_4_2","","GV009",NA,"31.25","mpk","Female",NA,NA,5,"2019/9/19",NA,"C57BL/6","9","Lingchang","Pengli","ONC-2019-LZ-023_MJ20190627044_MJ-M-20191008048_97samples","原来的细胞系名称为Hepa1_6_4_2_11，后更改为Hepa1_6_4_2",NA,"y","Meiji","","","","",NA,NA
"GV009","mice","X15611","15611","15611","ONC-2019-LZ-023","Hepa1_6_4_2","","GV007",NA,"31.25","mpk","Female",NA,NA,5,"2019/9/19",NA,"C57BL/6","3","Lingchang","Pengli","ONC-2019-LZ-023_MJ20190627044_MJ-M-20191008048_97samples","原来的细胞系名称为Hepa1_6_4_2_11，后更改为Hepa1_6_4_2",NA,"y","Meiji","","","","",NA,NA
"GV009","mice","X15612","15612","15612","ONC-2019-LZ-023","Hepa1_6_4_2","","GV007",NA,"31.25","mpk","Female",NA,NA,5,"2019/9/19",NA,"C57BL/6","3","Lingchang","Pengli","ONC-2019-LZ-023_MJ20190627044_MJ-M-20191008048_97samples","原来的细胞系名称为Hepa1_6_4_2_11，后更改为Hepa1_6_4_2",NA,"y","Meiji","","","","",NA,NA
"GV009","mice","X15613","15613","15613","ONC-2019-LZ-023","Hepa1_6_4_2","","GV007",NA,"31.25","mpk","Female",NA,NA,5,"2019/9/19",NA,"C57BL/6","3","Lingchang","Pengli","ONC-2019-LZ-023_MJ20190627044_MJ-M-20191008048_97samples","原来的细胞系名称为Hepa1_6_4_2_11，后更改为Hepa1_6_4_2",NA,"y","Meiji","","","","",NA,NA
"GV009","mice","X15614","15614","15614","ONC-2019-LZ-023","Hepa1_6_4_2","","GV007",NA,"31.25","mpk","Female",NA,NA,5,"2019/9/19",NA,"C57BL/6","3","Lingchang","Pengli","ONC-2019-LZ-023_MJ20190627044_MJ-M-20191008048_97samples","原来的细胞系名称为Hepa1_6_4_2_11，后更改为Hepa1_6_4_2",NA,"y","Meiji","","","","",NA,NA
"GV009","mice","X15616","15616","15616","ONC-2019-LZ-023","Hepa1_6_4_2","","GV007",NA,"31.25","mpk","Female",NA,NA,5,"2019/9/19",NA,"C57BL/6","4","Lingchang","Pengli","ONC-2019-LZ-023_MJ20190627044_MJ-M-20191008048_97samples","原来的细胞系名称为Hepa1_6_4_2_11，后更改为Hepa1_6_4_2",NA,"y","Meiji","","","","",NA,NA
"GV009","mice","X15617","15617","15617","ONC-2019-LZ-023","Hepa1_6_4_2","","GV007",NA,"31.25","mpk","Female",NA,NA,5,"2019/9/19",NA,"C57BL/6","4","Lingchang","Pengli","ONC-2019-LZ-023_MJ20190627044_MJ-M-20191008048_97samples","原来的细胞系名称为Hepa1_6_4_2_11，后更改为Hepa1_6_4_2",NA,"y","Meiji","","","","",NA,NA
"GV009","mice","X15618","15618","15618","ONC-2019-LZ-023","Hepa1_6_4_2","","GV007",NA,"125","mpk","Female",NA,NA,5,"2019/9/19",NA,"C57BL/6","6","Lingchang","Pengli","ONC-2019-LZ-023_MJ20190627044_MJ-M-20191008048_97samples","原来的细胞系名称为Hepa1_6_4_2_11，后更改为Hepa1_6_4_2",NA,"y","Meiji","","","","",NA,NA
"GV009","mice","X15619","15619","15619","ONC-2019-LZ-023","Hepa1_6_4_2","","GV007",NA,"125","mpk","Female",NA,NA,5,"2019/9/19",NA,"C57BL/6","6","Lingchang","Pengli","ONC-2019-LZ-023_MJ20190627044_MJ-M-20191008048_97samples","原来的细胞系名称为Hepa1_6_4_2_11，后更改为Hepa1_6_4_2",NA,"y","Meiji","","","","",NA,NA
"GV009","mice","X15620","15620","15620","ONC-2019-LZ-023","Hepa1_6_4_2","","GV007",NA,"125","mpk","Female",NA,NA,5,"2019/9/19",NA,"C57BL/6","6","Lingchang","Pengli","ONC-2019-LZ-023_MJ20190627044_MJ-M-20191008048_97samples","原来的细胞系名称为Hepa1_6_4_2_11，后更改为Hepa1_6_4_2",NA,"y","Meiji","","","","",NA,NA
"GV009","mice","X15621","15621","15621","ONC-2019-LZ-023","Hepa1_6_4_2","","GV007",NA,"125","mpk","Female",NA,NA,5,"2019/9/19",NA,"C57BL/6","6","Lingchang","Pengli","ONC-2019-LZ-023_MJ20190627044_MJ-M-20191008048_97samples","原来的细胞系名称为Hepa1_6_4_2_11，后更改为Hepa1_6_4_2",NA,"y","Meiji","","","","",NA,NA
"GV009","mice","X15623","15623","15623","ONC-2019-LZ-023","Hepa1_6_4_2","","GV007",NA,"125","mpk","Female",NA,NA,5,"2019/9/19",NA,"C57BL/6","5","Lingchang","Pengli","ONC-2019-LZ-023_MJ20190627044_MJ-M-20191008048_97samples","原来的细胞系名称为Hepa1_6_4_2_11，后更改为Hepa1_6_4_2",NA,"y","Meiji","","","","",NA,NA
"GV009","mice","X15624","15624","15624","ONC-2019-LZ-023","Hepa1_6_4_2","","GV007",NA,"125","mpk","Female",NA,NA,5,"2019/9/19",NA,"C57BL/6","5","Lingchang","Pengli","ONC-2019-LZ-023_MJ20190627044_MJ-M-20191008048_97samples","原来的细胞系名称为Hepa1_6_4_2_11，后更改为Hepa1_6_4_2",NA,"y","Meiji","","","","",NA,NA
"GV009","mice","X15625","15625","15625","ONC-2019-LZ-023","Hepa1_6_4_2","","GV007",NA,"125","mpk","Female",NA,NA,5,"2019/9/19",NA,"C57BL/6","5","Lingchang","Pengli","ONC-2019-LZ-023_MJ20190627044_MJ-M-20191008048_97samples","原来的细胞系名称为Hepa1_6_4_2_11，后更改为Hepa1_6_4_2",NA,"y","Meiji","","","","",NA,NA
"GV009","mice","X15626","15626","15626","ONC-2019-LZ-023","Hepa1_6_4_2","","GV007",NA,"125","mpk","Female",NA,NA,5,"2019/9/19",NA,"C57BL/6","5","Lingchang","Pengli","ONC-2019-LZ-023_MJ20190627044_MJ-M-20191008048_97samples","原来的细胞系名称为Hepa1_6_4_2_11，后更改为Hepa1_6_4_2",NA,"y","Meiji","","","","",NA,NA
"GV009","mice","X15627","15627","15627","ONC-2019-LZ-023","Hepa1_6_4_2","","GV007",NA,"500","mpk","Female",NA,NA,5,"2019/9/19",NA,"C57BL/6","8","Lingchang","Pengli","ONC-2019-LZ-023_MJ20190627044_MJ-M-20191008048_97samples","原来的细胞系名称为Hepa1_6_4_2_11，后更改为Hepa1_6_4_2",NA,"y","Meiji","","","","",NA,NA
"GV009","mice","X15628","15628","15628","ONC-2019-LZ-023","Hepa1_6_4_2","","GV007",NA,"500","mpk","Female",NA,NA,5,"2019/9/19",NA,"C57BL/6","8","Lingchang","Pengli","ONC-2019-LZ-023_MJ20190627044_MJ-M-20191008048_97samples","原来的细胞系名称为Hepa1_6_4_2_11，后更改为Hepa1_6_4_2",NA,"y","Meiji","","","","",NA,NA
"GV009","mice","X15629","15629","15629","ONC-2019-LZ-023","Hepa1_6_4_2","","GV971",NA,"100","mpk","Female",NA,NA,5,"2019/9/19",NA,"C57BL/6","21","Lingchang","Pengli","ONC-2019-LZ-023_MJ20190627044_MJ-M-20191008048_97samples","原来的细胞系名称为Hepa1_6_4_2_11，后更改为Hepa1_6_4_2",NA,"y","Meiji","","","","",NA,NA
